timestamp,price,volume,volatility,liquidity,rsi,momentum,macd,trend,sentiment,holders,market_cap,label
2025-01-01T03:05:00,132.2215,45347688.85,3.3173,6830476.24,62.94,0.393,0.9212,-0.3045,-0.6431,282178,1968327865.76,HOLD
2025-01-01T03:06:00,131.1036,48938346.41,6.7612,7564232.35,88.28,-0.37,1.3146,-0.1517,-0.2414,120910,1241322632.33,HOLD
2025-01-01T03:07:00,130.6421,13854921.42,7.5306,7252989.22,19.03,3.0948,-0.4846,0.5321,0.7675,8702,1207128139.25,HOLD
2025-01-01T03:08:00,129.3439,29737812.96,3.8483,6723516.13,79.78,-2.5527,-2.7346,-0.1221,0.0795,396015,4319332562.14,HOLD
2025-01-01T03:09:00,128.0133,25244402.86,2.6695,8159704.71,68.52,-1.811,0.5875,0.3451,-0.3587,158711,4381910319.26,HOLD
2025-01-01T03:10:00,129.4704,26110427.61,3.6017,2758787.67,54.54,0.9167,1.4113,-0.6497,0.3575,291925,2480625833.53,HOLD
2025-01-01T03:11:00,130.8872,47085161.85,5.5351,7860187.91,35.5,-0.8368,-2.1047,-0.2471,0.5088,248760,1208636104.11,HOLD
2025-01-01T03:12:00,130.0633,42891307.8,1.5826,4635621.34,14.61,-0.8732,-0.501,0.06,-0.2232,134191,1020666981.63,SELL
2025-01-01T03:13:00,130.5034,46119082.62,6.8535,933715.33,67.97,-3.0952,-1.3892,0.3473,0.2058,458528,368557720.22,HOLD
2025-01-01T03:14:00,131.4173,29420426.07,5.5359,2177995.05,26.71,4.0703,-1.1809,0.818,-0.5764,100127,4810577392.79,HOLD
2025-01-01T03:15:00,130.2693,49978643.15,4.0919,2433505.89,58.35,-2.9549,2.4908,0.1042,0.551,200076,2333921051.92,HOLD
2025-01-01T03:16:00,130.7154,15490271.99,3.1973,8829291.4,47.28,3.0282,1.3345,0.5233,-0.3595,106997,1856671082.55,HOLD
2025-01-01T03:17:00,130.4572,28169983.9,2.1596,1467767.9,30.86,4.3476,0.4749,-0.1648,-0.6952,173444,1153943036.89,HOLD
2025-01-01T03:18:00,130.6666,12361927.82,4.6298,9435210.81,37.01,2.6336,-0.0683,0.4471,0.4792,242107,845327061.53,HOLD
2025-01-01T03:19:00,131.5515,8546358.97,5.9024,4888280.05,83.35,0.4214,0.8509,-0.8825,-0.9324,444413,376280405.16,HOLD
2025-01-01T03:20:00,132.5055,2520868.27,0.5479,1383540.39,60.46,-4.3203,-2.0938,-0.5626,-0.088,32193,3091087003.2,HOLD
2025-01-01T03:21:00,133.0058,30864316.12,4.124,4883665.3,10.53,0.5164,-2.9289,0.0588,-0.4505,150807,90627275.02,SELL
2025-01-01T03:22:00,133.9453,33734244.31,6.5463,9098635.93,18.56,-4.0369,-2.1066,-0.6161,0.0529,427907,1775433298.8,SELL
2025-01-01T03:23:00,134.8301,4043060.27,7.6947,4595387.48,29.46,1.9724,-1.2002,0.6561,-0.8388,450454,3251222786.71,HOLD
2025-01-01T03:24:00,133.4251,20323387.08,3.3288,4765290.95,60.94,2.0285,-2.5039,0.6907,0.2898,174181,2831453856.62,BUY
2025-01-01T03:25:00,134.499,4858555.59,4.4612,435092.06,26.91,3.6812,2.3253,-0.049,-0.9069,39479,3423721573.6,SELL
2025-01-01T03:26:00,133.8401,27197231.85,5.4358,1801751.49,78.03,-4.8434,-1.7571,-0.7116,0.6414,430889,1994488621.87,HOLD
2025-01-01T03:27:00,132.5709,8206267.51,2.3035,8348159.1,41.13,3.9653,-1.0096,0.5112,-0.7201,361897,3622197032.62,HOLD
2025-01-01T03:28:00,132.5733,48718734.04,0.9027,4376511.65,77.09,-1.5941,1.614,0.9097,-0.2066,406065,1635251351.65,BUY
2025-01-01T03:29:00,132.9757,39199052.14,3.8791,2289102.51,54.24,-1.2457,-1.8856,0.1718,-0.2399,405338,3094986371.85,HOLD
2025-01-01T03:30:00,133.8698,35684115.78,1.1153,1550667.43,66.93,1.339,1.4379,-0.3666,-0.7869,3223,4715086335.58,HOLD
2025-01-01T03:31:00,133.7041,38091189.91,1.2667,882099.35,44.48,0.5699,0.0746,-0.7934,-0.8208,291070,469855981.0,SELL
2025-01-01T03:32:00,133.9982,16289073.5,3.3893,2925555.04,41.02,-4.153,2.4068,0.8104,0.9563,300371,2607917131.16,HOLD
2025-01-01T03:33:00,134.5541,8558137.09,2.5169,2691383.9,21.67,-3.3279,-1.3442,-0.4005,0.5653,189833,1262240190.26,SELL
2025-01-01T03:34:00,133.7939,31289181.02,4.9535,1963526.77,18.56,-1.9534,2.6929,-0.3356,0.2404,422067,4311680561.27,SELL
2025-01-01T03:35:00,133.6146,21587749.43,6.6765,6513858.22,57.55,-1.9956,0.6193,0.3906,-0.042,93633,4823050242.36,HOLD
2025-01-01T03:36:00,135.0207,14643262.76,5.7122,4915163.06,56.07,-2.5758,-0.7437,0.633,-0.2141,60210,4660675427.18,HOLD
2025-01-01T03:37:00,134.1201,49863519.79,1.8495,7678502.9,12.15,2.2721,2.6578,-0.5807,0.5954,436331,3465712220.23,SELL
2025-01-01T03:38:00,135.077,39803276.12,3.5686,4998039.12,60.67,-2.5798,0.952,0.4305,0.5782,39279,2248088270.56,HOLD
2025-01-01T03:39:00,135.3708,29153976.56,4.5078,9235722.58,79.57,-0.817,-2.7794,0.9369,0.4033,426377,2686845400.19,BUY
2025-01-01T03:40:00,135.7854,4340598.51,6.2672,6579440.43,38.4,1.47,-2.7342,0.9672,0.3549,210014,4834221612.18,HOLD
2025-01-01T03:41:00,135.2802,39831930.11,1.2946,995079.52,27.76,2.4685,0.348,0.3753,-0.5579,196646,1958715172.54,HOLD
2025-01-01T03:42:00,136.0972,29470638.83,4.2535,3456224.2,11.97,-3.9545,-0.5041,0.9235,-0.7679,493685,3652102861.5,SELL
2025-01-01T03:43:00,135.6422,17219027.37,6.382,5215937.15,37.86,-4.0238,1.332,-0.0951,-0.8657,23926,4051878754.91,SELL
2025-01-01T03:44:00,134.4874,42474082.4,5.3598,6774621.94,23.15,4.839,-1.5365,-0.6511,-0.6797,294022,2134715071.19,SELL
2025-01-01T03:45:00,134.3736,39908013.84,5.2232,1872005.38,62.58,-1.0442,1.4243,0.7662,-0.1008,225709,1947234722.88,HOLD
2025-01-01T03:46:00,134.9878,10368645.52,6.1424,8089210.59,15.01,-3.9825,2.2319,-0.6261,-0.348,240388,574205078.67,SELL
2025-01-01T03:47:00,135.4999,24525250.54,7.7444,3140907.06,41.09,-1.0746,-2.3146,-0.296,-0.0843,90954,4069622580.03,SELL
2025-01-01T03:48:00,136.1179,14942497.25,5.1086,856672.17,20.72,-3.8214,-1.1677,-0.6339,0.3869,268319,1945374030.2,SELL
2025-01-01T03:49:00,136.4072,28782821.64,3.6728,4871835.45,52.99,4.1916,2.5842,-0.6535,-0.6663,151932,705781192.81,HOLD
2025-01-01T03:50:00,135.8509,22604948.44,0.9021,3596801.33,10.77,-3.6347,1.8913,0.9277,0.0109,260006,2048626070.1,HOLD
2025-01-01T03:51:00,135.8261,35536104.41,3.8289,1680862.34,55.23,2.9588,-1.6768,-0.9346,-0.5503,151846,845203842.3,HOLD
2025-01-01T03:52:00,135.698,37151660.77,6.2444,5501764.58,19.06,-3.8579,1.6507,0.6466,-0.2663,431785,3785147280.98,SELL
2025-01-01T03:53:00,136.4781,22124192.33,2.1391,4257295.32,68.88,1.5367,-1.5148,0.7496,-0.9355,138290,1746141999.23,HOLD
2025-01-01T03:54:00,137.4282,22009588.18,7.9547,7758560.18,28.96,3.107,0.5275,-0.2987,0.4215,332254,2143694470.96,HOLD
2025-01-01T03:55:00,137.7767,39263980.57,6.6015,8056350.53,55.61,0.3228,0.5811,-0.6632,0.958,153924,1450219551.11,HOLD
2025-01-01T03:56:00,137.0787,42915040.56,7.8912,6796200.17,17.62,4.6277,1.7141,0.8375,0.985,455082,3281201904.52,HOLD
2025-01-01T03:57:00,137.683,6721273.73,1.5968,3227746.15,29.8,3.4356,-0.6438,-0.7157,0.2648,329654,2074054321.38,HOLD
2025-01-01T03:58:00,137.539,31718025.39,7.1009,940016.89,51.25,-2.2177,2.618,-0.2619,0.9005,172093,2911867945.62,HOLD
2025-01-01T03:59:00,138.6457,42373649.57,1.1986,9721781.42,60.79,1.9729,2.1006,0.5914,-0.2046,225756,4125113999.94,HOLD
2025-01-01T04:00:00,138.6298,16210970.96,2.6269,5477632.25,20.45,3.5242,1.7298,0.7883,0.5245,24587,502375835.87,HOLD
2025-01-01T04:01:00,139.4815,23033129.96,1.4318,8577939.48,45.3,-4.9932,2.7482,-0.5954,0.3772,69660,4411328081.39,SELL
2025-01-01T04:02:00,138.8871,43733726.13,7.0745,942466.45,38.83,-4.1758,0.9871,0.2978,-0.8964,328496,1531018678.0,SELL
2025-01-01T04:03:00,139.4854,11783777.69,5.4161,7039943.42,10.09,-0.2319,-2.2038,-0.5476,0.36,5369,45272532.25,SELL
2025-01-01T04:04:00,139.0162,6117629.93,6.9526,6943369.7,48.22,-2.7105,-2.464,0.6119,-0.7936,193208,4405540029.93,HOLD
2025-01-01T04:05:00,137.9275,38695678.13,6.1487,1340130.85,89.44,-3.5715,0.183,-0.9831,0.3,231238,1759182655.54,HOLD
2025-01-01T04:06:00,137.0667,37438614.94,7.3992,6164599.37,45.39,-2.8276,2.3796,-0.72,-0.7537,383235,1923239387.17,SELL
2025-01-01T04:07:00,138.4565,15793733.04,1.5487,2776906.89,16.74,0.534,0.6,0.2152,0.5579,362508,138987908.7,HOLD
2025-01-01T04:08:00,139.4977,43803776.68,2.0408,6073199.43,25.09,-1.0825,0.877,0.5676,0.5876,125983,2476964161.12,HOLD
2025-01-01T04:09:00,138.3359,25029168.81,4.9545,5287582.14,88.22,4.8688,2.6035,-0.736,0.7216,298495,2107213353.59,BUY
2025-01-01T04:10:00,138.475,8721238.58,4.0326,9873788.99,15.84,0.8736,-2.9172,-0.5685,0.8452,497881,3947503544.97,SELL
2025-01-01T04:11:00,138.4948,31465677.73,4.2579,4160165.62,66.14,-4.1757,0.2194,0.2321,-0.4451,162980,399712702.07,HOLD
2025-01-01T04:12:00,139.7576,48718237.88,1.6653,3274235.46,56.91,2.6322,0.899,0.2863,-0.3797,229868,3651142095.27,HOLD
2025-01-01T04:13:00,140.797,2989506.61,1.1466,4350491.05,46.27,1.0883,-1.1443,0.4834,0.4813,63122,68261532.94,HOLD
2025-01-01T04:14:00,139.7086,666395.1,4.2231,3473584.23,51.38,3.2251,-1.4445,-0.2563,0.4996,458444,1347478609.61,HOLD
2025-01-01T04:15:00,140.8679,38594371.5,0.7202,8073007.39,31.76,-4.3613,1.2739,0.1533,-0.8459,239154,2556355487.73,SELL
2025-01-01T04:16:00,139.5342,42982053.16,1.7516,1581526.71,71.87,3.9427,1.0447,-0.7693,0.4816,1846,224969346.78,HOLD
2025-01-01T04:17:00,140.623,12303117.37,4.0382,3835964.95,22.01,4.3116,2.1449,0.1057,0.8279,388822,3280237955.64,HOLD
2025-01-01T04:18:00,139.7965,12488332.85,7.3689,3206152.02,76.08,0.7154,-2.2836,0.3467,-0.8947,117513,4022668407.2,HOLD
2025-01-01T04:19:00,141.2407,47708562.43,1.0169,4656290.84,32.58,3.4485,-1.0362,0.1062,-0.9841,105709,1461517477.83,HOLD
2025-01-01T04:20:00,142.0943,37004841.74,2.3194,3689053.54,87.75,4.9779,1.6553,0.4649,0.0931,417819,1229408737.51,BUY
2025-01-01T04:21:00,140.6134,20560801.87,2.2475,3470772.74,77.17,3.772,2.7059,-0.9971,0.3146,445623,3691722887.66,HOLD
2025-01-01T04:22:00,140.0359,10339199.21,7.8734,4203960.26,86.89,4.7256,-2.1458,-0.4403,-0.9122,121858,4486950922.3,HOLD
2025-01-01T04:23:00,140.0952,35072260.79,3.2937,9745802.35,16.79,-4.0442,-2.1989,0.6399,-0.8503,298201,316102903.28,SELL
2025-01-01T04:24:00,140.5825,6622343.49,2.6876,8510627.92,84.08,-1.0705,1.9914,-0.3475,-0.0945,122979,378063741.83,HOLD
2025-01-01T04:25:00,139.6907,39018855.43,4.8853,1562551.41,23.15,-0.3394,-0.5609,0.0718,0.9293,109361,2262325799.2,HOLD
2025-01-01T04:26:00,139.5807,42638861.06,1.1782,8077893.08,34.34,2.047,0.6198,-0.57,0.7131,78264,460608454.44,HOLD
2025-01-01T04:27:00,138.8254,17851563.5,4.3509,6775061.94,30.81,4.9068,-2.8135,-0.1912,-0.0956,392708,2752853855.55,HOLD
2025-01-01T04:28:00,137.6096,5185176.7,6.4536,1223318.02,14.93,2.8096,-1.6663,-0.6037,-0.1988,360311,3153336255.28,SELL
2025-01-01T04:29:00,138.0436,29157957.69,2.4412,8129343.45,11.74,-4.3553,2.415,-0.1131,-0.7424,475021,4237140796.09,SELL
2025-01-01T04:30:00,138.9703,6214130.2,7.5671,515870.63,83.93,-0.6684,1.3466,-0.0077,-0.2345,224194,868172023.09,HOLD
2025-01-01T04:31:00,138.1144,9438840.57,2.5989,8835403.75,12.77,1.1918,-1.5253,-0.4098,-0.176,289219,2397759495.15,SELL
2025-01-01T04:32:00,136.8776,19212462.27,3.6443,6430098.73,73.78,-2.5085,2.9645,0.0873,-0.9609,201039,3910669255.39,HOLD
2025-01-01T04:33:00,136.4549,27271438.52,4.1351,9127643.4,50.19,-1.1162,-1.9211,-0.3622,-0.562,470138,4054393381.69,SELL
2025-01-01T04:34:00,135.7977,40451828.79,4.0376,3580754.6,56.72,-2.6724,-2.0423,-0.5043,-0.5177,280307,4082344382.24,SELL
2025-01-01T04:35:00,137.0495,2889841.93,7.9729,2201921.74,77.72,2.9739,-0.8712,0.6784,0.6904,92827,1186572908.05,BUY
2025-01-01T04:36:00,136.5035,36931444.55,3.1909,5919709.32,66.28,-1.4832,0.4059,-0.7158,0.8967,439170,4940091020.97,HOLD
2025-01-01T04:37:00,137.6484,24662113.52,2.8179,4909459.84,17.22,-2.6738,-1.6871,0.0529,-0.9986,481741,3072603164.47,SELL
2025-01-01T04:38:00,138.5677,17103876.31,1.8309,8026220.2,79.46,-4.4044,-2.1137,0.4094,-0.7167,58654,4233172033.46,HOLD
2025-01-01T04:39:00,139.6497,48031881.64,3.3019,9419812.9,41.65,-3.9897,-1.1894,-0.7271,-0.685,497888,2187157572.73,SELL
2025-01-01T04:40:00,140.0675,24411280.95,2.8796,7074757.38,54.96,3.896,0.6823,-0.2863,0.3311,427508,880881391.8,HOLD
2025-01-01T04:41:00,139.488,34456072.14,1.4551,7291021.25,85.9,4.487,-0.6504,0.9886,0.9304,17477,914498371.29,BUY
2025-01-01T04:42:00,138.9427,40459465.6,5.0854,6400071.26,18.33,-0.0381,-1.013,-0.8444,-0.3064,168019,843597646.67,SELL
2025-01-01T04:43:00,140.0986,4527428.03,5.8172,6394635.85,80.93,-0.5337,-1.4087,-0.5009,-0.8644,135062,3936164930.42,HOLD
2025-01-01T04:44:00,140.7599,2502558.14,3.7867,4202335.76,23.31,-0.8598,2.2906,-0.2975,-0.2493,435033,2400048805.73,SELL
2025-01-01T04:45:00,141.852,32583381.2,5.6537,1634938.55,15.9,3.4576,-1.2305,-0.3626,0.9033,39402,1712331964.74,HOLD
2025-01-01T04:46:00,143.0158,8129134.3,1.0625,9418923.09,88.24,-1.6205,2.9117,0.7865,0.409,226637,4712499079.22,BUY
2025-01-01T04:47:00,142.0108,44498688.19,1.6783,1021565.53,26.44,-3.1002,1.1832,0.4441,0.4599,139575,3304686474.1,HOLD
2025-01-01T04:48:00,141.403,4886204.48,3.4468,5501129.71,49.28,-4.455,-2.9771,-0.8247,0.6478,328227,3003076562.43,SELL
2025-01-01T04:49:00,140.502,1384211.07,1.7812,2925196.55,16.55,3.4377,-1.1499,-0.2051,-0.0218,347075,1328696963.6,HOLD
2025-01-01T04:50:00,140.9276,19437603.14,3.2827,3820637.42,24.93,-4.5538,-0.3616,-0.4732,0.6742,296327,312888651.45,SELL
2025-01-01T04:51:00,141.6843,33406676.11,1.1428,3444475.95,53.32,4.7071,0.5384,0.1072,0.6816,429580,2615298455.25,BUY
2025-01-01T04:52:00,143.0812,34384689.83,7.5227,5731415.76,28.85,-2.0115,-0.6312,0.7079,-0.9305,299983,4502773032.05,SELL
2025-01-01T04:53:00,143.9826,33908990.79,5.152,1211615.93,70.58,-3.2712,2.9062,0.9443,0.6169,66657,218166123.66,BUY
2025-01-01T04:54:00,142.7177,34187960.92,2.0144,8227414.69,21.83,0.9505,-1.0815,0.4542,0.6147,46127,1943555269.31,HOLD
2025-01-01T04:55:00,142.4097,16373727.59,2.5715,4586990.24,79.88,2.8655,0.7383,0.0451,-0.1608,217787,752463386.36,BUY
2025-01-01T04:56:00,142.6095,29175586.64,7.7362,1011037.94,18.45,2.7954,1.7145,0.735,0.7603,460769,2057395736.31,HOLD
2025-01-01T04:57:00,142.2586,24330681.14,5.0672,384282.05,32.03,-3.5615,0.6519,0.3873,-0.9224,466893,4395393370.21,SELL
2025-01-01T04:58:00,142.8302,2559619.68,4.0641,2693157.71,39.8,-1.6213,1.7619,-0.3781,0.6857,450462,3482433309.15,HOLD
2025-01-01T04:59:00,141.6248,43458111.25,1.5079,9742452.05,45.45,3.2582,-1.3835,-0.1665,0.2911,99032,2211374407.31,HOLD
2025-01-01T05:00:00,142.8651,20417801.01,4.1335,5169849.17,39.91,-4.4379,1.7489,-0.8688,0.4191,211989,682570855.98,SELL
2025-01-01T05:01:00,143.919,43978696.31,0.7171,1935706.83,76.63,3.3698,-1.5031,-0.0871,0.8361,369931,999553313.13,BUY
2025-01-01T05:02:00,143.5241,23264501.34,3.4771,9231504.95,64.49,-2.5806,-0.0673,-0.1078,0.921,249317,2936466840.87,HOLD
2025-01-01T05:03:00,143.0734,8259329.36,7.2087,7492121.73,65.11,-2.1493,-0.6806,-0.6742,0.1445,112864,4286270381.25,HOLD
2025-01-01T05:04:00,143.5155,33916992.78,2.5181,4100976.89,11.6,2.803,1.6054,-0.9822,0.823,339909,870137279.13,SELL
2025-01-01T05:05:00,144.4181,11266124.58,5.0626,9430619.63,67.02,2.0937,-1.3477,0.791,0.7032,241147,1263733552.84,BUY
2025-01-01T05:06:00,144.3182,33892088.2,6.6823,3977553.87,18.18,0.1151,0.9741,0.6866,-0.2515,339893,2970893850.01,HOLD
2025-01-01T05:07:00,143.6662,34252215.48,4.113,3369473.7,32.12,-1.7486,-1.3387,0.3122,0.9044,342056,1497461604.04,HOLD
2025-01-01T05:08:00,142.616,38297171.98,7.2477,8056243.93,74.19,1.0003,0.9632,0.3615,0.4426,344118,2489377277.88,BUY
2025-01-01T05:09:00,142.0028,45354886.97,3.5345,7369953.64,56.64,4.9475,1.8961,-0.3137,0.4267,360328,2675502332.21,HOLD
2025-01-01T05:10:00,142.8575,45335672.62,5.539,5078075.41,77.63,3.4064,2.259,-0.6377,-0.8048,67579,3705889863.39,HOLD
2025-01-01T05:11:00,143.5331,27995679.64,7.3447,9469764.57,81.97,1.5443,-1.6665,-0.5533,0.7429,220948,3941511731.85,HOLD
2025-01-01T05:12:00,143.027,13101905.85,2.7054,8513626.74,47.64,3.6639,0.5014,0.8886,-0.8576,466815,976746305.86,HOLD
2025-01-01T05:13:00,141.8865,34066818.44,4.4738,4136941.47,79.67,-3.4922,2.9541,-0.3147,0.9744,468607,4533571567.86,HOLD
2025-01-01T05:14:00,141.7592,15887534.54,5.8675,7791622.36,49.01,1.3103,-1.9391,0.269,-0.9906,143907,1050864929.83,HOLD
2025-01-01T05:15:00,142.5798,28856317.9,1.6883,7854256.95,72.38,-3.7059,-0.3977,-0.1412,-0.1419,250795,1919665518.17,HOLD
2025-01-01T05:16:00,141.193,10050771.14,3.2983,150630.42,35.78,3.3323,-1.8565,0.3535,0.2534,130954,1135197227.89,HOLD
2025-01-01T05:17:00,142.3239,15673403.8,1.2703,5038331.42,34.49,-4.3471,-2.7257,0.8969,-0.0881,273280,2983867743.48,HOLD
2025-01-01T05:18:00,141.8374,44409904.79,7.966,3433901.06,82.11,-1.4075,-1.8694,0.8962,0.8364,211993,100528041.95,BUY
2025-01-01T05:19:00,141.0104,49245488.27,2.0839,228913.59,50.37,-3.7684,1.2667,0.5843,-0.2496,336212,1282666923.76,HOLD
2025-01-01T05:20:00,141.1146,2524489.38,7.9601,6623079.46,62.29,-4.8026,1.1385,-0.1664,-0.2395,287433,1267427773.88,HOLD
2025-01-01T05:21:00,141.7202,10354196.29,5.6431,102952.44,43.67,-3.9902,0.1219,0.2456,0.4015,220085,4154110338.75,HOLD
2025-01-01T05:22:00,140.535,35966434.6,1.383,1148985.4,18.5,-3.0135,-1.8015,-0.474,0.0463,106234,1792819573.57,SELL
2025-01-01T05:23:00,140.2642,8102642.57,4.611,9104462.71,65.06,-0.1934,-1.593,-0.9745,-0.822,58397,4176984665.49,SELL
2025-01-01T05:24:00,140.7713,7542310.18,1.1756,5121936.42,67.89,-3.9871,-1.4646,-0.5377,0.9773,155700,1324304488.74,HOLD
2025-01-01T05:25:00,139.4215,40677602.85,7.0561,8523964.37,38.82,1.7677,-0.444,-0.7682,0.7025,467269,234215990.03,HOLD
2025-01-01T05:26:00,140.4775,33201415.87,1.7788,3581698.77,45.02,1.2181,2.2709,-0.8141,0.6299,96376,573590839.52,HOLD
2025-01-01T05:27:00,140.1783,22881280.47,6.7678,6902125.29,48.26,-0.7826,2.3167,-0.6664,-0.735,381348,297938746.35,SELL
2025-01-01T05:28:00,141.5057,8053830.33,3.6202,5911595.53,74.18,1.7839,-1.9124,-0.2405,-0.2828,15608,4313565993.75,HOLD
2025-01-01T05:29:00,142.6455,36391203.87,7.1882,4835965.77,49.05,3.8759,-0.3559,-0.8733,0.3099,6980,3524318041.52,HOLD
2025-01-01T05:30:00,143.1793,38399683.04,4.8249,5654472.13,88.23,1.6984,-0.9702,0.0462,0.4012,50434,2167075296.01,BUY
2025-01-01T05:31:00,143.8593,24148290.9,5.4778,6417630.48,21.89,3.2644,2.3524,0.2258,-0.9767,490379,788852229.64,SELL
2025-01-01T05:32:00,144.9058,42608370.46,7.0206,757903.77,49.33,-2.5911,2.8209,-0.8993,-0.5546,337783,1896294774.63,SELL
2025-01-01T05:33:00,145.8571,4033646.73,3.8314,5734618.96,17.04,-0.0154,-1.1036,0.9613,0.4905,9816,517703390.79,HOLD
2025-01-01T05:34:00,145.5941,27900837.47,0.5013,918046.51,58.34,1.1907,-1.1724,0.0167,-0.5863,352545,2283758576.49,HOLD
2025-01-01T05:35:00,145.1167,41283018.43,6.6244,8444731.22,36.56,2.6742,0.5997,0.4333,-0.2734,237757,574546674.99,HOLD
2025-01-01T05:36:00,145.8947,11165180.68,3.0602,8300540.02,87.15,-2.0802,0.1319,0.4042,-0.9084,86564,2464648600.19,HOLD
2025-01-01T05:37:00,146.8602,37151293.43,3.5691,2550350.22,25.67,-3.7925,2.1132,-0.5688,0.6491,100418,3585355632.77,SELL
2025-01-01T05:38:00,145.6835,20782070.22,7.4497,8376287.71,57.1,2.7215,-0.297,0.3169,0.9124,71088,4819454507.21,BUY
2025-01-01T05:39:00,144.1965,36837075.12,4.6492,4333775.69,56.81,4.2437,1.6865,0.8204,0.3836,91542,3653820835.41,BUY
2025-01-01T05:40:00,143.0816,19431538.4,5.0041,8828131.68,50.33,-1.1534,2.877,0.8318,0.5247,143943,1992360632.29,HOLD
2025-01-01T05:41:00,142.6102,14779259.75,6.536,1390418.26,58.2,3.8644,0.0738,0.6861,0.0956,165079,3560812410.19,BUY
2025-01-01T05:42:00,143.9167,31665905.9,2.0067,6245434.22,33.25,-1.5471,1.0342,0.9627,0.3002,93725,2521947728.02,HOLD
2025-01-01T05:43:00,144.4997,16186831.73,1.3655,3528855.65,48.43,0.7064,1.0029,-0.165,0.4957,441630,2671844504.5,HOLD
2025-01-01T05:44:00,145.6321,21177079.82,0.5958,1073639.95,40.47,-4.4694,-2.6604,-0.466,0.5711,150769,3418534691.68,HOLD
2025-01-01T05:45:00,144.5714,3195437.91,6.3827,2047969.02,53.29,-1.4132,-0.2844,0.2322,0.3511,295089,4324883218.6,HOLD
2025-01-01T05:46:00,145.2986,28107400.58,2.282,7845228.66,73.91,-2.1236,0.987,0.853,-0.2249,413697,4879234496.67,BUY
2025-01-01T05:47:00,144.7366,27651017.42,0.5972,2520897.87,59.64,2.8092,2.2207,0.66,0.823,369928,3549179538.97,BUY
2025-01-01T05:48:00,144.3398,29460428.47,6.0384,1972726.13,67.99,-3.065,-0.3071,0.9669,-0.8511,91618,3676722032.7,HOLD
2025-01-01T05:49:00,143.1979,2127648.23,2.5933,2649753.56,22.87,3.4601,-2.9661,-0.0673,0.875,21440,772748400.93,HOLD
2025-01-01T05:50:00,142.6658,2637686.52,7.4929,6159930.67,62.95,-0.0945,0.4361,-0.2838,0.5681,167149,2629348360.59,HOLD
2025-01-01T05:51:00,144.0367,26078253.74,6.3969,1602111.22,53.45,-0.9658,-0.9036,0.7668,0.3267,174074,1807185134.19,HOLD
2025-01-01T05:52:00,143.1921,37657518.91,4.4787,9966344.52,75.9,4.8113,-2.9472,0.3379,-0.1087,474716,3213110457.33,BUY
2025-01-01T05:53:00,144.4479,12266975.48,0.7991,8857744.99,40.51,2.9621,-2.3198,-0.4868,0.448,13452,4557122953.51,HOLD
2025-01-01T05:54:00,145.4142,18810406.3,6.5211,4461113.41,13.51,3.9828,-1.8449,0.0278,0.8964,88263,4858285705.68,HOLD
2025-01-01T05:55:00,146.2342,26706970.53,5.202,2115706.93,60.36,-2.8682,1.1124,0.6713,-0.5888,435002,3515200617.01,HOLD
2025-01-01T05:56:00,147.6628,38782816.35,5.3492,9398113.6,69.75,-3.4625,-0.2446,-0.3366,-0.825,28952,894070856.96,HOLD
2025-01-01T05:57:00,146.9186,3615060.4,6.6621,9110755.88,42.61,-0.4887,-0.5733,-0.3672,-0.221,62526,2676497678.45,SELL
2025-01-01T05:58:00,147.3428,30955633.01,6.1697,5860224.05,66.07,-4.2741,2.5683,-0.7877,0.5738,158494,3034796376.73,HOLD
2025-01-01T05:59:00,146.6874,46341874.9,3.3606,8223002.48,12.47,-3.4368,-1.6808,0.4935,0.5935,445865,2730893720.86,HOLD
2025-01-01T06:00:00,148.0678,7289369.32,5.5797,9142547.47,73.6,2.2932,-0.7612,0.8989,0.107,291516,711162461.79,BUY
2025-01-01T06:01:00,146.6931,28678657.89,3.4556,5479779.25,16.81,-2.8995,1.4486,0.4519,-0.5765,475309,3231427860.28,SELL
2025-01-01T06:02:00,146.7308,8131622.44,2.1559,8349136.19,25.55,-3.1864,1.798,0.7045,0.7028,489330,4950431731.13,HOLD
2025-01-01T06:03:00,146.8773,32269258.24,1.0486,6720135.64,30.06,-3.0258,0.4836,0.9031,-0.2857,352452,3279087538.58,HOLD
2025-01-01T06:04:00,145.6775,31013837.28,7.2509,3184681.51,46.05,1.1634,-1.1659,0.1683,0.1311,191599,4039460324.38,HOLD
2025-01-01T06:05:00,147.0534,8515111.59,2.8491,7858744.52,66.98,1.4084,-1.3399,-0.281,0.3592,174334,4390039718.39,HOLD
2025-01-01T06:06:00,146.942,18001205.95,2.791,5521201.54,24.06,1.0663,2.0508,0.7174,-0.72,282890,986177487.07,HOLD
2025-01-01T06:07:00,147.6426,31368282.37,5.9557,8922130.79,77.97,1.3163,1.8759,0.1578,0.5384,112047,4531986369.1,BUY
2025-01-01T06:08:00,147.7974,27219119.26,7.9905,4726318.47,72.02,-1.3418,-1.6602,0.5443,0.4665,153067,673736890.94,HOLD
2025-01-01T06:09:00,147.8008,4618645.81,3.229,115810.92,29.11,4.64,2.8911,0.3683,0.5144,74094,2233871116.98,HOLD
2025-01-01T06:10:00,146.8382,47440720.4,5.4456,9677678.24,68.87,-0.165,-0.8472,-0.5624,-0.0247,33457,1325463789.93,HOLD
